day_Actual,month_Actual,year_Actual,Actual Price,Actual Harvest Season,day_Predicted,month_Predicted,year_Predicted,Predicted Price,Predicted Harvest Season
13,1,2019,33.23760377141533,Unknown,13,1,2019,33.131227733701124,Unknown
13,1,2019,33.23760377141533,Unknown,13,1,2019,33.131227733701124,Unknown
13,1,2019,33.23760377141533,Unknown,13,1,2019,33.131227733701124,Unknown
13,1,2019,33.23760377141533,Unknown,13,1,2019,33.131227733701124,Unknown
14,1,2019,22.6,Unknown,14,1,2019,22.84613432651055,Unknown
15,1,2019,22.6,Unknown,15,1,2019,22.604149999999958,Unknown
18,1,2019,22.6,Unknown,18,1,2019,22.635652976190467,Unknown
21,1,2019,22.6,Unknown,21,1,2019,22.84935981352355,Unknown
22,1,2019,22.6,Unknown,22,1,2019,22.604399999999956,Unknown
25,1,2019,22.75,Unknown,25,1,2019,22.574899999999957,Unknown
26,1,2019,33.23760377141533,Unknown,26,1,2019,33.131227733701124,Unknown
30,1,2019,22.6,Unknown,30,1,2019,22.634217911255416,Unknown
31,1,2019,22.6,Unknown,31,1,2019,22.63850178571429,Unknown
3,2,2019,33.23760377141533,Unknown,3,2,2019,33.10612773370113,Unknown
7,2,2019,20.09,Unknown,7,2,2019,20.11815309523807,Unknown
9,2,2019,33.23760377141533,Unknown,9,2,2019,33.23760377141528,Unknown
11,2,2019,21.06,Unknown,11,2,2019,20.221476037714115,Unknown
13,2,2019,20.09,Unknown,13,2,2019,20.222479371047456,Unknown
14,2,2019,20.09,Unknown,14,2,2019,20.273481168831164,Unknown
15,2,2019,20.09,Unknown,15,2,2019,20.096466666666633,Unknown
16,2,2019,33.23760377141533,Unknown,16,2,2019,33.23760377141528,Unknown
19,2,2019,20.09,Unknown,19,2,2019,20.367327619047618,Unknown
20,2,2019,20.09,Unknown,20,2,2019,20.409441785714286,Unknown
20,2,2019,20.09,Unknown,20,2,2019,20.409441785714286,Unknown
20,2,2019,20.09,Unknown,20,2,2019,20.409441785714286,Unknown
20,2,2019,20.09,Unknown,20,2,2019,20.409441785714286,Unknown
21,2,2019,20.09,Unknown,21,2,2019,20.3359103968254,Unknown
21,2,2019,20.09,Unknown,21,2,2019,20.3359103968254,Unknown
21,2,2019,20.09,Unknown,21,2,2019,20.3359103968254,Unknown
21,2,2019,20.09,Unknown,21,2,2019,20.3359103968254,Unknown
22,2,2019,20.09,Unknown,22,2,2019,20.0966514285714,Unknown
27,2,2019,20.09,Unknown,27,2,2019,20.548770204380812,Unknown
2,3,2019,33.23760377141533,Unknown,2,3,2019,31.251059838655237,Unknown
2,3,2019,33.23760377141533,Unknown,2,3,2019,31.251059838655237,Unknown
2,3,2019,33.23760377141533,Unknown,2,3,2019,31.251059838655237,Unknown
2,3,2019,33.23760377141533,Unknown,2,3,2019,31.251059838655237,Unknown
3,3,2019,33.23760377141533,Unknown,3,3,2019,33.23760377141528,Unknown
4,3,2019,18.8,Unknown,4,3,2019,18.960369371047456,Unknown
6,3,2019,18.8,Unknown,6,3,2019,18.821845833333306,Unknown
6,3,2019,18.8,Unknown,6,3,2019,18.821845833333306,Unknown
6,3,2019,19.93,Unknown,6,3,2019,18.821845833333306,Unknown
6,3,2019,19.93,Unknown,6,3,2019,18.821845833333306,Unknown
9,3,2019,33.23760377141533,Unknown,9,3,2019,31.808228473638835,Unknown
9,3,2019,33.23760377141533,Unknown,9,3,2019,31.808228473638835,Unknown
9,3,2019,33.23760377141533,Unknown,9,3,2019,31.808228473638835,Unknown
9,3,2019,33.23760377141533,Unknown,9,3,2019,31.808228473638835,Unknown
10,3,2019,33.23760377141533,Unknown,10,3,2019,33.09887773370113,Unknown
10,3,2019,33.23760377141533,Unknown,10,3,2019,33.09887773370113,Unknown
10,3,2019,33.23760377141533,Unknown,10,3,2019,33.09887773370113,Unknown
10,3,2019,33.23760377141533,Unknown,10,3,2019,33.09887773370113,Unknown
11,3,2019,18.8,Unknown,11,3,2019,19.108650158730153,Unknown
12,3,2019,18.8,Unknown,12,3,2019,19.052865220057708,Unknown
13,3,2019,18.8,Unknown,13,3,2019,19.10961468253967,Unknown
14,3,2019,18.8,Unknown,14,3,2019,19.098159794372283,Unknown
16,3,2019,33.23760377141533,Unknown,16,3,2019,32.80899565827283,Unknown
18,3,2019,18.8,Unknown,18,3,2019,19.330827670666395,Unknown
18,3,2019,18.8,Unknown,18,3,2019,19.330827670666395,Unknown
18,3,2019,18.8,Unknown,18,3,2019,19.330827670666395,Unknown
18,3,2019,18.8,Unknown,18,3,2019,19.330827670666395,Unknown
19,3,2019,18.8,Unknown,19,3,2019,19.077571944444436,Unknown
24,3,2019,33.23760377141533,Unknown,24,3,2019,32.50992358284452,Unknown
24,3,2019,33.23760377141533,Unknown,24,3,2019,32.50992358284452,Unknown
24,3,2019,33.23760377141533,Unknown,24,3,2019,32.50992358284452,Unknown
24,3,2019,33.23760377141533,Unknown,24,3,2019,32.50992358284452,Unknown
25,3,2019,18.8,Unknown,25,3,2019,19.677690631046794,Unknown
26,3,2019,18.8,Unknown,26,3,2019,19.09649047619046,Unknown
27,3,2019,18.8,Unknown,27,3,2019,19.206266990095095,Unknown
28,3,2019,18.8,Unknown,28,3,2019,19.103243571428568,Unknown
28,3,2019,18.8,Unknown,28,3,2019,19.103243571428568,Unknown
28,3,2019,18.8,Unknown,28,3,2019,19.103243571428568,Unknown
28,3,2019,18.8,Unknown,28,3,2019,19.103243571428568,Unknown
31,3,2019,33.23760377141533,Unknown,31,3,2019,33.23760377141528,Unknown
1,4,2019,18.51,lean,1,4,2019,18.84390888888889,lean
2,4,2019,19.63,lean,2,4,2019,19.103770817523273,lean
5,4,2019,19.63,lean,5,4,2019,18.509999999999994,lean
7,4,2019,33.23760377141533,lean,7,4,2019,33.0933563051297,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
8,4,2019,18.51,lean,8,4,2019,20.284626738284118,lean
12,4,2019,18.51,lean,12,4,2019,18.72446262626262,lean
17,4,2019,18.51,lean,17,4,2019,18.657276037714144,lean
17,4,2019,18.51,lean,17,4,2019,18.657276037714144,lean
17,4,2019,19.63,lean,17,4,2019,18.657276037714144,lean
17,4,2019,19.63,lean,17,4,2019,18.657276037714144,lean
19,4,2019,33.23760377141533,lean,19,4,2019,33.23760377141528,lean
19,4,2019,33.23760377141533,lean,19,4,2019,33.23760377141528,lean
19,4,2019,33.23760377141533,lean,19,4,2019,33.23760377141528,lean
19,4,2019,33.23760377141533,lean,19,4,2019,33.23760377141528,lean
20,4,2019,33.23760377141533,lean,20,4,2019,33.09172773370113,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
21,4,2019,33.23760377141533,lean,21,4,2019,32.795775658272824,lean
22,4,2019,18.51,lean,22,4,2019,18.685776037714145,lean
24,4,2019,19.63,lean,24,4,2019,18.514479999999992,lean
25,4,2019,18.51,lean,25,4,2019,18.717711111111107,lean
27,4,2019,33.23760377141533,lean,27,4,2019,32.94625169598697,lean
30,4,2019,18.51,lean,30,4,2019,18.731346666666663,lean
1,5,2019,33.23760377141533,lean,1,5,2019,32.809095658272824,lean
4,5,2019,33.23760377141533,lean,4,5,2019,32.374911830844646,lean
10,5,2019,18.65,lean,10,5,2019,19.440088113142465,lean
11,5,2019,33.23760377141533,lean,11,5,2019,33.09032773370113,lean
12,5,2019,33.23760377141533,lean,12,5,2019,33.09032773370113,lean
12,5,2019,33.23760377141533,lean,12,5,2019,33.09032773370113,lean
12,5,2019,33.23760377141533,lean,12,5,2019,33.09032773370113,lean
12,5,2019,33.23760377141533,lean,12,5,2019,33.09032773370113,lean
13,5,2019,33.23760377141533,lean,13,5,2019,33.23760377141528,lean
13,5,2019,33.23760377141533,lean,13,5,2019,33.23760377141528,lean
13,5,2019,33.23760377141533,lean,13,5,2019,33.23760377141528,lean
13,5,2019,33.23760377141533,lean,13,5,2019,33.23760377141528,lean
14,5,2019,18.65,lean,14,5,2019,18.65000000000003,lean
14,5,2019,18.65,lean,14,5,2019,18.65000000000003,lean
14,5,2019,19.79,lean,14,5,2019,18.65000000000003,lean
14,5,2019,19.79,lean,14,5,2019,18.65000000000003,lean
17,5,2019,19.79,lean,17,5,2019,18.65513000000003,lean
21,5,2019,18.65,lean,21,5,2019,19.02312571428572,lean
21,5,2019,18.65,lean,21,5,2019,19.02312571428572,lean
21,5,2019,18.65,lean,21,5,2019,19.02312571428572,lean
21,5,2019,18.65,lean,21,5,2019,19.02312571428572,lean
22,5,2019,18.65,lean,22,5,2019,19.43142778971403,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
29,5,2019,18.65,lean,29,5,2019,18.967229071765328,lean
31,5,2019,18.65,lean,31,5,2019,19.179282466285585,lean
31,5,2019,18.65,lean,31,5,2019,19.179282466285585,lean
31,5,2019,18.65,lean,31,5,2019,19.179282466285585,lean
31,5,2019,18.65,lean,31,5,2019,19.179282466285585,lean
4,6,2019,18.53,Unknown,4,6,2019,18.798201904761907,Unknown
5,6,2019,33.23760377141533,Unknown,5,6,2019,33.09052773370113,Unknown
7,6,2019,18.53,Unknown,7,6,2019,18.99293895979208,Unknown
7,6,2019,18.53,Unknown,7,6,2019,18.99293895979208,Unknown
7,6,2019,18.53,Unknown,7,6,2019,18.99293895979208,Unknown
7,6,2019,18.53,Unknown,7,6,2019,18.99293895979208,Unknown
8,6,2019,33.23760377141533,Unknown,8,6,2019,33.09172773370113,Unknown
10,6,2019,18.53,Unknown,10,6,2019,18.90936857142857,Unknown
12,6,2019,33.23760377141533,Unknown,12,6,2019,32.79637565827282,Unknown
12,6,2019,33.23760377141533,Unknown,12,6,2019,32.79637565827282,Unknown
12,6,2019,33.23760377141533,Unknown,12,6,2019,32.79637565827282,Unknown
12,6,2019,33.23760377141533,Unknown,12,6,2019,32.79637565827282,Unknown
13,6,2019,19.91,Unknown,13,6,2019,19.11830415085659,Unknown
14,6,2019,18.53,Unknown,14,6,2019,19.00886071428572,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
17,6,2019,18.53,Unknown,17,6,2019,21.967574213330234,Unknown
20,6,2019,18.53,Unknown,20,6,2019,18.68287603771413,Unknown
2,7,2019,18.99,Unknown,2,7,2019,19.126344999999997,Unknown
5,7,2019,18.99,Unknown,5,7,2019,19.135776037714162,Unknown
5,7,2019,18.99,Unknown,5,7,2019,19.135776037714162,Unknown
5,7,2019,18.99,Unknown,5,7,2019,19.135776037714162,Unknown
5,7,2019,18.99,Unknown,5,7,2019,19.135776037714162,Unknown
7,7,2019,33.23760377141533,Unknown,7,7,2019,33.23760377141528,Unknown
8,7,2019,19.76,Unknown,8,7,2019,19.132476037714163,Unknown
9,7,2019,18.99,Unknown,9,7,2019,19.29762437104748,Unknown
9,7,2019,18.99,Unknown,9,7,2019,19.29762437104748,Unknown
9,7,2019,18.99,Unknown,9,7,2019,19.29762437104748,Unknown
9,7,2019,18.99,Unknown,9,7,2019,19.29762437104748,Unknown
12,7,2019,18.99,Unknown,12,7,2019,19.168499444444443,Unknown
14,7,2019,33.23760377141533,Unknown,14,7,2019,33.095127733701126,Unknown
14,7,2019,33.23760377141533,Unknown,14,7,2019,33.095127733701126,Unknown
14,7,2019,33.23760377141533,Unknown,14,7,2019,33.095127733701126,Unknown
14,7,2019,33.23760377141533,Unknown,14,7,2019,33.095127733701126,Unknown
15,7,2019,19.76,Unknown,15,7,2019,19.12857603771416,Unknown
20,7,2019,33.23760377141533,Unknown,20,7,2019,32.806275658272824,Unknown
22,7,2019,19.76,Unknown,22,7,2019,19.13247603771416,Unknown
25,7,2019,18.99,Unknown,25,7,2019,19.345640000000003,Unknown
25,7,2019,18.99,Unknown,25,7,2019,19.345640000000003,Unknown
25,7,2019,18.99,Unknown,25,7,2019,19.345640000000003,Unknown
25,7,2019,18.99,Unknown,25,7,2019,19.345640000000003,Unknown
29,7,2019,18.99,Unknown,29,7,2019,19.624383946475792,Unknown
1,8,2019,18.6,peak harvest,1,8,2019,19.065009371047488,peak harvest
3,8,2019,33.23760377141533,peak harvest,3,8,2019,31.242339243417142,peak harvest
3,8,2019,33.23760377141533,peak harvest,3,8,2019,31.242339243417142,peak harvest
3,8,2019,33.23760377141533,peak harvest,3,8,2019,31.242339243417142,peak harvest
3,8,2019,33.23760377141533,peak harvest,3,8,2019,31.242339243417142,peak harvest
5,8,2019,18.6,peak harvest,5,8,2019,19.282468742094956,peak harvest
7,8,2019,18.6,peak harvest,7,8,2019,19.207487148825248,peak harvest
10,8,2019,33.23760377141533,peak harvest,10,8,2019,32.66936628722534,peak harvest
13,8,2019,33.23760377141533,peak harvest,13,8,2019,33.091227733701125,peak harvest
13,8,2019,33.23760377141533,peak harvest,13,8,2019,33.091227733701125,peak harvest
13,8,2019,33.23760377141533,peak harvest,13,8,2019,33.091227733701125,peak harvest
13,8,2019,33.23760377141533,peak harvest,13,8,2019,33.091227733701125,peak harvest
17,8,2019,33.23760377141533,peak harvest,17,8,2019,33.091227733701125,peak harvest
17,8,2019,33.23760377141533,peak harvest,17,8,2019,33.091227733701125,peak harvest
17,8,2019,33.23760377141533,peak harvest,17,8,2019,33.091227733701125,peak harvest
17,8,2019,33.23760377141533,peak harvest,17,8,2019,33.091227733701125,peak harvest
19,8,2019,18.6,peak harvest,19,8,2019,18.750276037714123,peak harvest
20,8,2019,20.0,peak harvest,20,8,2019,19.18550415085658,peak harvest
21,8,2019,33.23760377141533,peak harvest,21,8,2019,32.65209962055867,peak harvest
23,8,2019,20.0,peak harvest,23,8,2019,18.59999999999997,peak harvest
23,8,2019,20.0,peak harvest,23,8,2019,18.59999999999997,peak harvest
23,8,2019,18.6,peak harvest,23,8,2019,18.59999999999997,peak harvest
23,8,2019,18.6,peak harvest,23,8,2019,18.59999999999997,peak harvest
24,8,2019,33.23760377141533,peak harvest,24,8,2019,33.091227733701125,peak harvest
25,8,2019,33.23760377141533,peak harvest,25,8,2019,33.23760377141528,peak harvest
26,8,2019,33.23760377141533,peak harvest,26,8,2019,32.81482010271727,peak harvest
31,8,2019,33.23760377141533,peak harvest,31,8,2019,32.806867965965125,peak harvest
1,9,2019,33.23760377141533,peak harvest,1,9,2019,31.045838437830106,peak harvest
3,9,2019,19.27,peak harvest,3,9,2019,19.96769683733306,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
9,9,2019,19.27,peak harvest,9,9,2019,20.354745658793114,peak harvest
10,9,2019,19.27,peak harvest,10,9,2019,19.82446603771415,peak harvest
14,9,2019,33.23760377141533,peak harvest,14,9,2019,33.23760377141528,peak harvest
15,9,2019,33.23760377141533,peak harvest,15,9,2019,33.23760377141528,peak harvest
16,9,2019,20.9,peak harvest,16,9,2019,19.269999999999985,peak harvest
17,9,2019,20.9,peak harvest,17,9,2019,19.40967603771414,peak harvest
17,9,2019,20.9,peak harvest,17,9,2019,19.40967603771414,peak harvest
17,9,2019,19.27,peak harvest,17,9,2019,19.40967603771414,peak harvest
17,9,2019,19.27,peak harvest,17,9,2019,19.40967603771414,peak harvest
19,9,2019,19.27,peak harvest,19,9,2019,19.60896532106782,peak harvest
20,9,2019,19.27,peak harvest,20,9,2019,19.276519999999984,peak harvest
21,9,2019,33.23760377141533,peak harvest,21,9,2019,32.958251695986974,peak harvest
26,9,2019,19.27,peak harvest,26,9,2019,19.569489567099563,peak harvest
27,9,2019,19.27,peak harvest,27,9,2019,19.790533299618914,peak harvest
2,10,2019,19.51,peak harvest,2,10,2019,19.508754999999994,peak harvest
3,10,2019,19.51,peak harvest,3,10,2019,19.741383174603158,peak harvest
3,10,2019,19.51,peak harvest,3,10,2019,19.741383174603158,peak harvest
3,10,2019,19.51,peak harvest,3,10,2019,19.741383174603158,peak harvest
3,10,2019,19.51,peak harvest,3,10,2019,19.741383174603158,peak harvest
5,10,2019,33.23760377141533,peak harvest,5,10,2019,32.69047462055867,peak harvest
6,10,2019,33.23760377141533,peak harvest,6,10,2019,32.974978362653644,peak harvest
6,10,2019,33.23760377141533,peak harvest,6,10,2019,32.974978362653644,peak harvest
6,10,2019,33.23760377141533,peak harvest,6,10,2019,32.974978362653644,peak harvest
6,10,2019,33.23760377141533,peak harvest,6,10,2019,32.974978362653644,peak harvest
10,10,2019,19.51,peak harvest,10,10,2019,19.524727380952374,peak harvest
11,10,2019,20.3,peak harvest,11,10,2019,19.514585714285708,peak harvest
11,10,2019,20.3,peak harvest,11,10,2019,19.514585714285708,peak harvest
11,10,2019,19.51,peak harvest,11,10,2019,19.514585714285708,peak harvest
11,10,2019,19.51,peak harvest,11,10,2019,19.514585714285708,peak harvest
14,10,2019,19.51,peak harvest,14,10,2019,19.66198095238094,peak harvest
16,10,2019,19.51,peak harvest,16,10,2019,20.14127056152366,peak harvest
17,10,2019,19.51,peak harvest,17,10,2019,19.710018690476176,peak harvest
17,10,2019,19.51,peak harvest,17,10,2019,19.710018690476176,peak harvest
17,10,2019,19.51,peak harvest,17,10,2019,19.710018690476176,peak harvest
17,10,2019,19.51,peak harvest,17,10,2019,19.710018690476176,peak harvest
19,10,2019,33.23760377141533,peak harvest,19,10,2019,32.69269517611423,peak harvest
19,10,2019,33.23760377141533,peak harvest,19,10,2019,32.69269517611423,peak harvest
19,10,2019,33.23760377141533,peak harvest,19,10,2019,32.69269517611423,peak harvest
19,10,2019,33.23760377141533,peak harvest,19,10,2019,32.69269517611423,peak harvest
20,10,2019,33.23760377141533,peak harvest,20,10,2019,33.23760377141528,peak harvest
20,10,2019,33.23760377141533,peak harvest,20,10,2019,33.23760377141528,peak harvest
20,10,2019,33.23760377141533,peak harvest,20,10,2019,33.23760377141528,peak harvest
20,10,2019,33.23760377141533,peak harvest,20,10,2019,33.23760377141528,peak harvest
21,10,2019,19.51,peak harvest,21,10,2019,19.679073679653666,peak harvest
22,10,2019,19.51,peak harvest,22,10,2019,19.647276037714146,peak harvest
23,10,2019,19.51,peak harvest,23,10,2019,20.341097297713485,peak harvest
23,10,2019,19.51,peak harvest,23,10,2019,20.341097297713485,peak harvest
23,10,2019,19.51,peak harvest,23,10,2019,20.341097297713485,peak harvest
23,10,2019,19.51,peak harvest,23,10,2019,20.341097297713485,peak harvest
24,10,2019,20.3,peak harvest,24,10,2019,19.509999999999994,peak harvest
25,10,2019,19.51,peak harvest,25,10,2019,19.71818380952379,peak harvest
25,10,2019,19.51,peak harvest,25,10,2019,19.71818380952379,peak harvest
25,10,2019,19.51,peak harvest,25,10,2019,19.71818380952379,peak harvest
25,10,2019,19.51,peak harvest,25,10,2019,19.71818380952379,peak harvest
26,10,2019,33.23760377141533,peak harvest,26,10,2019,33.23760377141528,peak harvest
27,10,2019,33.23760377141533,peak harvest,27,10,2019,32.96539169598697,peak harvest
28,10,2019,19.51,peak harvest,28,10,2019,19.87268937104747,peak harvest
30,10,2019,19.51,peak harvest,30,10,2019,19.793516688311673,peak harvest
30,10,2019,19.51,peak harvest,30,10,2019,19.793516688311673,peak harvest
30,10,2019,19.51,peak harvest,30,10,2019,19.793516688311673,peak harvest
30,10,2019,19.51,peak harvest,30,10,2019,19.793516688311673,peak harvest
1,11,2019,19.78,peak harvest,1,11,2019,30.088067422866047,peak harvest
1,11,2019,19.78,peak harvest,1,11,2019,30.088067422866047,peak harvest
1,11,2019,19.78,peak harvest,1,11,2019,30.088067422866047,peak harvest
1,11,2019,19.78,peak harvest,1,11,2019,30.088067422866047,peak harvest
2,11,2019,33.23760377141533,peak harvest,2,11,2019,32.90116367712991,peak harvest
2,11,2019,33.23760377141533,peak harvest,2,11,2019,32.90116367712991,peak harvest
2,11,2019,33.23760377141533,peak harvest,2,11,2019,32.90116367712991,peak harvest
2,11,2019,33.23760377141533,peak harvest,2,11,2019,32.90116367712991,peak harvest
4,11,2019,19.78,peak harvest,4,11,2019,20.07131227272727,peak harvest
9,11,2019,33.23760377141533,peak harvest,9,11,2019,32.833875658272824,peak harvest
10,11,2019,33.23760377141533,peak harvest,10,11,2019,33.10666773370112,peak harvest
12,11,2019,19.78,peak harvest,12,11,2019,19.81007333333331,peak harvest
12,11,2019,19.78,peak harvest,12,11,2019,19.81007333333331,peak harvest
12,11,2019,19.78,peak harvest,12,11,2019,19.81007333333331,peak harvest
12,11,2019,19.78,peak harvest,12,11,2019,19.81007333333331,peak harvest
14,11,2019,19.78,peak harvest,14,11,2019,20.17843752525252,peak harvest
15,11,2019,19.78,peak harvest,15,11,2019,19.91912603771413,peak harvest
24,11,2019,33.23760377141533,peak harvest,24,11,2019,33.10032773370113,peak harvest
24,11,2019,33.23760377141533,peak harvest,24,11,2019,33.10032773370113,peak harvest
24,11,2019,33.23760377141533,peak harvest,24,11,2019,33.10032773370113,peak harvest
24,11,2019,33.23760377141533,peak harvest,24,11,2019,33.10032773370113,peak harvest
25,11,2019,19.78,peak harvest,25,11,2019,19.91187603771413,peak harvest
25,11,2019,19.78,peak harvest,25,11,2019,19.91187603771413,peak harvest
25,11,2019,19.78,peak harvest,25,11,2019,19.91187603771413,peak harvest
25,11,2019,19.78,peak harvest,25,11,2019,19.91187603771413,peak harvest
26,11,2019,21.6,peak harvest,26,11,2019,19.779999999999976,peak harvest
28,11,2019,21.6,peak harvest,28,11,2019,19.782599999999977,peak harvest
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
1,12,2019,33.23760377141533,Unknown,1,12,2019,32.82649962055867,Unknown
4,12,2019,22.96,Unknown,4,12,2019,23.37012057720058,Unknown
6,12,2019,22.96,Unknown,6,12,2019,23.377699653679656,Unknown
7,12,2019,33.23760377141533,Unknown,7,12,2019,32.74704358284452,Unknown
14,12,2019,33.23760377141533,Unknown,14,12,2019,33.04113741027269,Unknown
15,12,2019,33.23760377141533,Unknown,15,12,2019,33.23760377141528,Unknown
16,12,2019,22.96,Unknown,16,12,2019,23.39632613275614,Unknown
17,12,2019,22.96,Unknown,17,12,2019,23.66530380952382,Unknown
17,12,2019,22.96,Unknown,17,12,2019,23.66530380952382,Unknown
17,12,2019,22.96,Unknown,17,12,2019,23.66530380952382,Unknown
17,12,2019,22.96,Unknown,17,12,2019,23.66530380952382,Unknown
18,12,2019,25.08,Unknown,18,12,2019,22.960000000000022,Unknown
19,12,2019,25.08,Unknown,19,12,2019,22.966057142857167,Unknown
20,12,2019,22.96,Unknown,20,12,2019,23.763738894857013,Unknown
20,12,2019,22.96,Unknown,20,12,2019,23.763738894857013,Unknown
20,12,2019,22.96,Unknown,20,12,2019,23.763738894857013,Unknown
20,12,2019,22.96,Unknown,20,12,2019,23.763738894857013,Unknown
22,12,2019,33.23760377141533,Unknown,22,12,2019,33.23760377141528,Unknown
25,12,2019,33.23760377141533,Unknown,25,12,2019,33.23760377141528,Unknown
26,12,2019,22.96,Unknown,26,12,2019,24.501640565712318,Unknown
26,12,2019,22.96,Unknown,26,12,2019,24.501640565712318,Unknown
26,12,2019,25.08,Unknown,26,12,2019,24.501640565712318,Unknown
26,12,2019,25.08,Unknown,26,12,2019,24.501640565712318,Unknown
29,12,2019,33.23760377141533,Unknown,29,12,2019,33.23760377141528,Unknown
30,12,2019,33.23760377141533,Unknown,30,12,2019,33.23760377141528,Unknown
30,12,2019,33.23760377141533,Unknown,30,12,2019,33.23760377141528,Unknown
30,12,2019,33.23760377141533,Unknown,30,12,2019,33.23760377141528,Unknown
30,12,2019,33.23760377141533,Unknown,30,12,2019,33.23760377141528,Unknown
31,12,2019,33.23760377141533,Unknown,31,12,2019,33.23760377141528,Unknown
1,1,2020,33.23760377141533,Unknown,1,1,2020,33.079268991606156,Unknown
5,1,2020,33.23760377141533,Unknown,5,1,2020,33.23760377141528,Unknown
7,1,2020,27.65,Unknown,7,1,2020,27.840823347763372,Unknown
7,1,2020,27.65,Unknown,7,1,2020,27.840823347763372,Unknown
7,1,2020,27.65,Unknown,7,1,2020,27.840823347763372,Unknown
7,1,2020,27.65,Unknown,7,1,2020,27.840823347763372,Unknown
11,1,2020,33.23760377141533,Unknown,11,1,2020,33.069975658272824,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
14,1,2020,27.65,Unknown,14,1,2020,27.681452857142908,Unknown
16,1,2020,27.65,Unknown,16,1,2020,27.92337238095239,Unknown
17,1,2020,28.47,Unknown,17,1,2020,27.65000000000005,Unknown
